OBJECTID,左上经度_02,左上纬度_02,右下经度_02,右下纬度_02
4291,113.7587393,23.47232302,113.7632274,23.47646547
4292,113.5252066,23.32714741,113.5296834,23.33128348
4293,113.3667027,23.69599566,113.3682844,23.70013308
4294,113.8976726,23.21495505,113.9021599,23.2191064
4295,113.5162677,23.52614036,113.520744,23.53026853
4296,113.7901422,23.54271789,113.794625,23.54685291
4297,113.7407899,23.62965981,113.7452815,23.63379946
4298,113.5565656,23.50946918,113.5610467,23.5136026
4299,113.3502553,23.24432547,113.3547555,23.24848507
4300,113.4670138,23.36050027,113.4714926,23.36463659
4301,113.8394111,23.30220756,113.8438909,23.30634878
4302,113.4490565,22.8368202,113.4535384,22.84097633
4303,113.8528509,23.31463138,113.8573315,23.31877288
4304,113.4625584,23.70423321,113.4670378,23.70770987
4305,113.4580755,23.66288674,113.4625558,23.66701312
4306,113.2647707,23.13205188,113.2692651,23.1362094
4307,113.9291108,23.36022095,113.9336048,23.3643734
4308,113.6778257,23.34370896,113.6823244,23.34786562
4309,113.5878916,22.62811746,113.592379,22.63228513
4310,113.758727,23.28986321,113.7632152,23.2940123
4311,113.5969338,23.65016429,113.6014231,23.65430034
4312,113.498357,23.41431878,113.5028331,23.4184508
4313,113.9336287,23.728755,113.9381237,23.73289474
4314,113.5475781,23.08621462,113.5520577,23.09036162
4315,113.6058487,22.67397926,113.6103398,22.67814932
4316,113.8304668,23.52194519,113.8349464,23.52607823
4317,113.2109172,23.36457236,113.2154028,23.36871336
4318,113.2872471,23.10713311,113.2917451,23.11129487
4319,113.7137934,23.14033373,113.7182893,23.14449503
4320,113.2917462,23.12791885,113.2962447,23.1320805
4321,113.3097451,23.169496,113.3142455,23.17365802
4322,113.9156361,23.36850639,113.9201272,23.37265582
4323,113.8170258,23.48883228,113.8215059,23.49296688
4324,113.3277354,22.99908602,113.3322365,23.00325438
4325,113.1346871,23.36470207,113.1391738,23.36884372
4326,113.6688168,23.16933798,113.6733157,23.17350074
4327,113.246834,23.60069402,113.2513252,23.60439926
4328,113.5744857,23.38925482,113.5789703,23.39339601
4329,113.6238662,23.42241333,113.6283607,23.42656277
4330,113.4176881,23.26514048,113.4221768,23.26928896
4331,113.3682417,23.08232893,113.37274,23.08649231
4332,113.4759759,23.44339861,113.4804536,23.44753087
4333,113.3007511,23.24423619,113.3052507,23.24839485
4334,113.7901644,23.86937053,113.7946471,23.87349368
4335,113.3322611,23.36463002,113.3367621,23.36878594
4336,113.6148657,23.20249511,113.6193586,23.20665092
4337,113.4669804,22.87009563,113.4714593,22.87424812
4338,113.4131668,22.79937068,113.4176565,22.80353482
4339,113.5879394,23.36021239,113.5924267,23.36435734
4340,113.4669979,23.12800467,113.4714767,23.13214914
4341,113.8528872,23.86100428,113.8573677,23.86512582
4342,113.861837,23.69570136,113.8663184,23.69982964
4343,113.7497596,23.45160337,113.7542494,23.45574811
4344,113.8956375,23.92700273,113.8977196,23.92881447
4345,113.7452678,23.43087896,113.7497585,23.43502522
4346,113.8483755,23.38100784,113.8528556,23.38514663
4347,113.3367454,23.12383973,113.3412464,23.12800404
4348,113.6148289,22.63645591,113.6193218,22.64062861
4349,113.8304574,23.38104139,113.8349371,23.38517965
4350,113.4131938,23.19455391,113.4176835,23.19870577
4351,113.1660866,23.45171487,113.1705703,23.45585067
4352,113.650822,23.13191138,113.65532,23.13607445
4353,113.3637478,23.15297521,113.3682468,23.15713676
4354,113.5789863,23.63362764,113.5834717,23.63776067
4355,113.6733209,23.25240431,113.6778199,23.25656425
4356,113.6283679,23.53428483,113.6328631,23.53843083
4357,113.3052699,23.5303566,113.3097699,23.53450524
4358,113.5744467,22.79485434,113.5789313,22.79901486
4359,113.6463247,23.13190422,113.6508223,23.13606688
4360,113.161594,23.31902977,113.1660778,23.3231706
4361,113.5834414,23.18173276,113.5879279,23.18588313
4362,113.3817742,23.6670648,113.3862704,23.67120527
4363,113.5969311,23.60878805,113.6014204,23.61292562
4364,113.4087035,23.19455455,113.4131941,23.19870731
4365,113.6868202,23.30638627,113.6913187,23.31054405
4366,113.2737845,23.4971838,113.2782803,23.50132973
4367,113.4356518,23.50148888,113.4401364,23.50562516
4368,113.0627897,23.42273377,113.067291,23.4268866
4369,113.6103761,23.23571409,113.6148682,23.23986791
4370,113.5162598,23.41011911,113.5207361,23.41425157
4371,113.5789533,23.13603575,113.5834387,23.14018676
4372,113.8125299,23.25245065,113.8170103,23.25659411
4373,113.9875881,23.30226297,113.992091,23.30642576
4374,113.5341306,22.88239396,113.5386084,22.8865455
4375,113.4356308,23.19869054,113.4401155,23.20283776
4376,113.3142576,23.35215367,113.3187582,23.35630954
4377,113.7407838,23.53859493,113.7452753,23.54273797
4378,113.4625491,23.57183894,113.4670287,23.57596805
4379,113.6463409,23.37683332,113.6508385,23.38098737
4380,113.6148372,22.76567557,113.6193301,22.76984486
4381,113.5117705,23.21096317,113.5162467,23.21510258
4382,113.2827784,23.52618543,113.2872757,23.53033164
4383,113.4266851,23.57189665,113.4311716,23.57603208
4384,113.8035911,23.58823911,113.8080722,23.59237097
4385,113.6868505,23.75778073,113.6913491,23.76192191
4386,113.7272801,23.16527947,113.7317741,23.16943809
4387,113.471459,22.87008444,113.4759373,22.8742364
4388,113.3502759,23.54286212,113.3547761,23.54701083
4389,113.5207225,23.21093654,113.5251991,23.21507638
4390,113.6913207,23.33958605,113.695819,23.34374241
4391,113.6913146,23.24828671,113.6958129,23.25244633
4392,113.1974575,23.26916365,113.2019419,23.27330679
4393,113.3232535,23.27748396,113.3277545,23.28164291
4394,113.4580566,23.38955015,113.4625368,23.39368665
4395,113.0987701,23.41033368,113.1032636,23.41447989
4396,113.9201256,23.34777034,113.9246176,23.35192143
4397,113.4938734,23.30234561,113.4983497,23.30648182
4398,113.8438958,23.38101604,113.8483757,23.38515459
4399,113.5609987,22.78654332,113.5654805,22.79070154
4400,113.5834551,23.3892452,113.5879416,23.39338818
4401,113.5610025,22.84485712,113.5654843,22.84901371
4402,113.327779,23.63801872,113.3322802,23.6421645
4403,113.305275,23.60487525,113.3097751,23.60902114
4404,113.6913085,23.15691681,113.6958068,23.16107958
4405,113.4669813,22.88258629,113.4714601,22.88673841
4406,113.5789536,23.14019112,113.583439,23.14434199
4407,113.305258,23.35628628,113.309758,23.36044136
4408,113.3097518,23.26915839,113.3142522,23.27331695
4409,113.8349207,23.13611236,113.8394004,23.14025927
4410,113.8887407,23.81552652,113.8932262,23.81965434
4411,113.8259756,23.34372232,113.8304552,23.34786196
4412,113.8438802,23.14440612,113.8483602,23.148553
4413,113.7003111,23.26075674,113.7048086,23.26491528
4414,113.5700101,23.50530366,113.5744937,23.50943969
4415,113.6868111,23.16937209,113.6913096,23.17353466
4416,113.6688144,23.13194341,113.6733132,23.13610743
4417,113.6013896,23.14848868,113.6058798,23.15264379
4418,113.2602779,23.14036151,113.2647716,23.14451799
4419,113.5475947,23.3353861,113.5520743,23.3395245
4420,113.6868113,23.17352634,113.6913099,23.17768877
4421,113.3592487,23.152968,113.3637481,23.15713002
4422,113.1301963,23.31077786,113.1346837,23.31492211
4423,113.3817549,23.3895919,113.3862511,23.39374265
4424,113.3682525,23.24020316,113.3727508,23.24436119
4425,113.5117439,22.81166386,113.5162201,22.81581578
4426,113.8662898,23.26480816,113.8707716,23.26895277
4427,113.8483878,23.56746014,113.8528679,23.57159203
4428,113.9021912,23.69701295,113.9030861,23.69979764
4429,113.5251657,22.711622,113.5296426,22.71577742
4430,113.5431167,23.34369344,113.5475955,23.34783088
4431,113.5431173,23.35198949,113.5475961,23.35612664
4432,113.7766649,23.16113112,113.7811498,23.16528179
4433,113.2468182,23.36868618,113.2513094,23.37283235
4434,113.4356469,23.43104609,113.4401315,23.43518497
4435,113.4042196,23.30249547,113.4087113,23.30664532
4436,113.4938903,23.55105375,113.4983666,23.55518083
4437,113.5879366,23.31872907,113.592424,23.32287552
4438,113.3952564,23.62570533,113.39975,23.629845
4439,113.7677181,23.53031383,113.7722046,23.53445261
4440,113.4624995,22.84512166,113.466979,22.84927545
4441,113.659822,23.19839819,113.6643206,23.20255962
4442,113.0807765,23.25267497,113.085274,23.25683049
4443,113.8170324,23.58821638,113.8215125,23.5923473
4444,113.1032651,23.43520601,113.1077575,23.43935041
4445,113.6418348,23.23574297,113.6463319,23.23990161
4446,113.6958248,23.43082089,113.7003227,23.43497362
4447,113.9696132,23.77842075,113.9741144,23.7825645
4448,113.7183183,23.57583675,113.7228136,23.57998179
4449,113.5744802,23.30629423,113.5789648,23.31043844
4450,113.8797336,23.21912105,113.8842175,23.22326913
4451,113.8707686,23.22328447,113.8752512,23.22743111
4452,113.4086998,23.14054751,113.4131904,23.1447021
4453,113.8797325,23.20250947,113.8842164,23.20665813
4454,113.7811618,23.34379009,113.7856459,23.34793366
4455,113.3727764,23.61327004,113.377274,23.61741383
4456,113.2962644,23.42261705,113.3007635,23.4267688
4457,113.5251941,23.14030379,113.5296709,23.14444638
4458,113.3817232,22.92843835,113.3862194,22.93260461
4459,113.6058921,23.33946782,113.6103832,23.34361711
4460,113.8797457,23.40583914,113.8842297,23.40998051
4461,113.6058899,23.30627637,113.610381,23.31042685
4462,113.4023255,22.74818469,113.4041818,22.74937399
4463,113.1660883,23.4765775,113.170572,23.48071237
4464,113.68681,23.15275368,113.6913085,23.15691681
4465,113.5924153,23.19003426,113.5969036,23.19418615
4466,113.4042202,23.31079453,113.4087119,23.31494409
4467,113.3412552,23.25676341,113.3457561,23.26092304
4468,113.2737684,23.26081158,113.2782643,23.26496613
4469,113.3907037,22.7743687,113.3951981,22.77853785
4470,113.3007424,23.1154636,113.305242,23.11962666
4471,113.4221768,23.26928896,113.4266644,23.27343638
4472,113.5969012,23.15679918,113.6013905,23.16095311
4473,113.6373601,23.55913949,113.6418565,23.5632858
4474,113.5475617,22.8365559,113.5520414,22.84071051
4475,113.8842175,23.22326913,113.8887021,23.22741779
4476,113.9066666,23.50942406,113.9106262,23.51144631
4477,113.63734,23.25649514,113.6418364,23.26065252
4478,113.1795353,23.4351114,113.1840186,23.4392477
4479,113.8394152,23.36443591,113.843895,23.36857488
4480,113.6373648,23.62950126,113.6418612,23.63364496
4481,113.7362268,22.56155394,113.7392168,22.56572783
4482,113.6058836,23.21079829,113.6103747,23.21495213
4483,113.2827578,23.22345294,113.2872552,23.22761014
4484,113.4087399,23.71670286,113.4132305,23.72083658
4485,113.4849221,23.32311827,113.4893988,23.32725419
4486,113.47596,23.21106807,113.4804378,23.2152087
4487,113.6148687,23.24817139,113.6193616,23.2523256
4488,113.4356266,23.13637472,113.4401112,23.14052407
4489,113.5520834,23.47633693,113.5565637,23.48047085
4490,113.5341454,23.10703205,113.5386232,23.11117661
4491,113.4625209,23.16125655,113.4670005,23.1654005
4492,113.7946186,23.4515762,113.7991008,23.45571406
4493,113.520715,23.09875682,113.5251916,23.10290046
4494,113.552074,23.33537609,113.5565543,23.33951518
4495,113.4535692,23.29414956,113.4580503,23.29829022
4496,113.5207219,23.20263046,113.5251985,23.2067706
4497,113.2243589,23.12791191,113.2288464,23.13206295
4498,113.8842237,23.31873712,113.8887083,23.32288239
4499,113.2782548,23.12374867,113.2827514,23.12790861
4500,113.5430897,22.93648448,113.5475686,22.94063553
4501,114.0056301,23.76199378,114.0100459,23.76613984
4502,113.6508278,23.21914754,113.6553257,23.22330765
4503,113.1885051,23.48482165,113.1929888,23.48895639
4504,113.2647772,23.22759295,113.2692716,23.2317472
4505,113.7587253,23.26495981,113.7632135,23.2691098
4506,113.228875,23.55517058,113.2333632,23.55930695
4507,113.7587275,23.29816315,113.7632157,23.30231195
4508,113.5610191,23.09865735,113.565501,23.10280617
4509,113.3547436,23.07399265,113.3592435,23.07815769
4510,113.4131964,23.2319293,113.4176861,23.23607986
4511,113.6462909,22.61146727,113.6507884,22.61564508
4512,113.5117625,23.09046982,113.5162386,23.0946133
4513,113.0568366,23.26590867,113.0582774,23.2692458
4514,113.2019407,23.25670278,113.2064253,23.26084673
4515,113.6328469,23.29384532,113.6373428,23.29800078
4516,113.3052577,23.35213847,113.3097578,23.3562937
4517,113.2153805,23.54273945,113.2154147,23.54276439
4518,113.6643426,23.53433896,113.6688414,23.53848843
4519,113.2513238,23.58413698,113.2558158,23.58827594
4520,113.5073079,23.40600021,113.511784,23.41013252
4521,113.6913129,23.22337455,113.6958112,23.22753504
4522,113.1795389,23.48898141,113.1840223,23.49311571
4523,113.4446296,23.64636535,113.4491124,23.65049458
4524,113.4176878,23.2609894,113.4221765,23.26513803
4525,113.7811796,23.6089615,113.7856638,23.61309528
4526,113.4669968,23.11138069,113.4714756,23.11552571
4527,113.6778287,23.38932984,113.6823275,23.39348484
4528,113.5744341,22.59977695,113.5789186,22.60310169
4529,113.6463275,23.17345304,113.650825,23.1776143
4530,113.4311384,23.09481857,113.435624,23.09897016
4531,113.8528786,23.73292685,113.8573592,23.73705296
4532,113.3367801,23.6297609,113.3412812,23.63390697
4533,113.5341276,22.8365896,113.5386054,22.84074245
4534,113.3232498,23.22351426,113.3277508,23.22767511
4535,113.3457453,23.10307565,113.3502459,23.10724033
4536,113.4266515,23.08650893,113.4311381,23.09066168
4537,113.4983731,23.65036911,113.5028492,23.65449239
4538,113.5252121,23.41009291,113.5296889,23.41422596
4539,113.4580429,23.19034525,113.4625232,23.19448884
4540,113.2557914,23.22759119,113.2602841,23.23174392
4541,113.2423211,23.26495923,113.2468115,23.26910837
4542,113.8349341,23.33955709,113.8394138,23.34369688
4543,112.9903886,23.42642326,112.9906958,23.42668621
4544,113.5297007,23.58820619,113.5341779,23.59233303
4545,113.6238127,22.60309812,113.6283072,22.6072732
4546,113.2872749,23.51790701,113.2917729,23.52205413
4547,113.749751,23.32305902,113.7542407,23.32720847
4548,113.3682671,23.45175571,113.3727655,23.45590609
4549,113.3907179,22.98254195,113.3952123,22.98670506
4550,113.4266641,23.2692856,113.4311506,23.27343212
4551,113.4580273,22.96168877,113.4625076,22.96583979
4552,113.5072894,23.13204603,113.5117655,23.13618802
4553,113.3052773,23.63797869,113.3097773,23.64212334
4554,113.489419,23.62143394,113.4938955,23.6255586
4555,113.2647735,23.17360069,113.2692679,23.1777568
4556,113.5924328,23.45556401,113.5969211,23.45970637
4557,113.7183127,23.49301359,113.722808,23.49716171
4558,113.3592632,23.36467927,113.3637627,23.36883382
4559,113.5207454,23.55097315,113.5252219,23.55510065
4560,113.9561198,23.86100378,113.960619,23.86514276
4561,113.5924188,23.24401906,113.5969072,23.24816907
4562,113.6823548,23.79909414,113.6868536,23.80323399
4563,113.587938,23.3394726,113.5924254,23.34361831
4564,113.3142407,23.10301678,113.3187413,23.10718132
4565,113.5700018,23.38096761,113.5744855,23.38510823
4566,113.4132183,23.54706259,113.417708,23.55120167
4567,113.5117428,22.79500138,113.516219,22.79915375
4568,113.6283511,23.28138982,113.6328463,23.28554508
4569,113.8618111,23.30216808,113.8662925,23.30631086
4570,113.8438922,23.32709457,113.8483722,23.33123507
4571,113.7093046,23.25246866,113.7138012,23.25662661
4572,113.9291176,23.463863,113.9336116,23.46801165
4573,113.6418381,23.28555679,113.6463351,23.28971367
4574,113.641828,23.13189753,113.646325,23.13605973
4575,113.7138151,23.46400488,113.718311,23.46815464
4576,113.0357622,23.35167452,113.0363397,23.35218242
4577,113.5072995,23.28155492,113.5117756,23.28569175
4578,113.3187404,23.09471149,113.3232413,23.09887653
4579,113.6418353,23.24404674,113.6463324,23.24820508
4580,113.7048006,23.14447533,113.7092977,23.14863747
4581,113.5162256,22.89909758,113.520702,22.90324718
4582,113.2602807,23.18190749,113.2647744,23.18606258
4583,113.6733204,23.24410113,113.6778193,23.24826136
4584,113.4401058,23.06154851,113.4445895,23.06569945
4585,113.5699914,23.22328033,113.574475,23.22742659
4586,113.4176855,23.22777552,113.4221742,23.23192531
4587,113.8528499,23.29803326,113.8573304,23.30217536
4588,113.6283834,23.76594966,113.6328786,23.77008714
4589,113.5520422,22.85320369,113.5565225,22.85735851
4590,113.5162459,23.20264369,113.5207222,23.20678357
4591,113.3817534,23.36885741,113.3862496,23.37300891
4592,113.4356232,23.08649951,113.4401078,23.09065049
4593,113.6958215,23.38106994,113.7003194,23.38522451
4594,113.6013877,23.1194001,113.6058779,23.12355619
4595,113.4490906,23.33565034,113.4535724,23.33979025
4596,113.7272899,23.3105975,113.7317838,23.31475104
4597,113.3952049,22.87849582,113.3996985,22.88266123
4598,113.7003188,23.37693086,113.7048164,23.38108522
4599,113.605894,23.36850246,113.6103851,23.37265069
4600,113.3817283,23.00333441,113.3862245,23.00749839
4601,113.8035653,23.20263767,113.8080465,23.20678356
4602,113.6552833,22.57394132,113.6597815,22.57812083
4603,113.5252021,23.26074787,113.5296789,23.26488631
4604,113.435605,22.82018113,113.4400897,22.8243402
4605,113.5520881,23.54675099,113.5565684,23.55088229
4606,113.7946347,23.6916833,113.7991169,23.69581227
4607,114.050653,23.84887327,114.055152,23.85301252
4608,113.9560884,23.38514608,113.9605876,23.38930247
4609,113.5924257,23.34776641,113.596914,23.35191272
4610,113.4401036,23.02828107,113.4445873,23.03243307
4611,113.4670053,23.23600574,113.471484,23.24014651
4612,113.7497537,23.36454085,113.7542435,23.36868878
4613,113.6059033,23.50942183,113.6103945,23.51356486
4614,113.5789797,23.53428414,113.583465,23.53842086
4615,113.6598245,23.23577229,113.664323,23.23993242
4616,113.4131984,23.26099094,113.4176881,23.26514048
4617,113.776676,23.32720002,113.7811609,23.33134486
4618,113.830461,23.43493727,113.8349407,23.43907353
4619,113.8618086,23.26481499,113.86629,23.2689591
4620,113.7542327,23.20683163,113.7587217,23.21098442
4621,113.0672825,23.30246395,113.0717828,23.30662033
4622,113.6553603,23.74118922,113.6598585,23.74533058
4623,113.5072761,22.93242369,113.5117522,22.93657201
4624,113.4938633,23.15286265,113.4983396,23.15700407
4625,113.5834373,23.1194085,113.5879238,23.12356097
